"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Trial.Type","JOL.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
1153,"w10055883_SR",4,"Control B","SHELL","shake","Study1","U","JOL",4318,"12",5291,"ocean",20,"shake",0
1154,"w10055883_SR",4,"Control B","STRESS","yam","Study1","U","JOL",3460,"10",9399,"school",0,"yam",0
1155,"w10055883_SR",4,"Control B","STRETCH","cloth","Study1","U","JOL",3679,"25",4906,"clothes",83.333333333333,"cloth",1
1156,"w10055883_SR",4,"Control B","TAX","owl","Study1","U","JOL",2737,"2",4076,"owl",100,"owl",1
1157,"w10055883_SR",4,"Control B","TEMPERATURE","morning","Study1","U","JOL",3401,"67",4742,"morning",100,"morning",1
1158,"w10055883_SR",4,"Control B","THICK","contest","Study1","U","JOL",4833,"35",6190,"contest",100,"contest",1
1159,"w10055883_SR",4,"Control B","VEHICLE","charm","Study1","U","JOL",1634,"5",3490,"car",75,"charm",1
1160,"w10055883_SR",4,"Control B","WARN","sea","Study1","U","JOL",3499,"22",5671,"children",18.181818181818,"sea",0
1161,"w10055883_SR",4,"Control B","ACCIDENT","strong","Study2","U","JOL",4901,"65",3319,"strong",100,"strong",1
1162,"w10055883_SR",4,"Control B","ADD","valley","Study2","U","JOL",2879,"34",8877,"subtract",14.285714285714,"valley",0
1163,"w10055883_SR",4,"Control B","BELT","soon","Study2","U","JOL",4360,"25",4760,"loop",50,"soon",1
1164,"w10055883_SR",4,"Control B","BRONZE","artery","Study2","U","JOL",2800,"10",5183,"silver",33.333333333333,"artery",0
1165,"w10055883_SR",4,"Control B","Business","death","Study2","U","JOL",5114,"56",9045,"future",18.181818181818,"death",0
1166,"w10055883_SR",4,"Control B","CAR","happy","Study2","U","JOL",3874,"65",3812,"happy",100,"happy",1
1167,"w10055883_SR",4,"Control B","CLUTTER","pusher","Study2","U","JOL",4708,"95",3815,"pusher",100,"pusher",1
1168,"w10055883_SR",4,"Control B","DESIRE","noise","Study2","U","JOL",4790,"45",14206,"want",22.222222222222,"noise",0
1169,"w10055883_SR",4,"Control B","DETECT","free","Study2","U","JOL",4337,"45",10465,"reject",60,"free",0
1170,"w10055883_SR",4,"Control B","FLOAT","harmony","Study2","U","JOL",7985,"45",3608,"boat",18.181818181818,"harmony",0
1171,"w10055883_SR",4,"Control B","FLOOR","discover","Study2","U","JOL",3402,"45",8592,"clean",30.769230769231,"discover",0
1172,"w10055883_SR",4,"Control B","GUARD","wheel","Study2","U","JOL",3935,"50",7474,"secure",36.363636363636,"wheel",0
1173,"w10055883_SR",4,"Control B","HAND","fix","Study2","U","JOL",3639,"85",3813,"fix",100,"fix",1
1174,"w10055883_SR",4,"Control B","HUNGRY","park","Study2","U","JOL",3870,"67",12792,"eat",28.571428571429,"park",0
1175,"w10055883_SR",4,"Control B","LAKE","opinion","Study2","U","JOL",4470,"47",6397,"view",18.181818181818,"opinion",0
1176,"w10055883_SR",4,"Control B","LION","art","Study2","U","JOL",9374,"45",4806,"scary",50,"art",0
1177,"w10055883_SR",4,"Control B","MUTE","wave","Study2","U","JOL",8071,"43",8300,"listen",20,"wave",0
1178,"w10055883_SR",4,"Control B","NULL","cough","Study2","U","JOL",4970,"25",8077,"dull",22.222222222222,"cough",0
1179,"w10055883_SR",4,"Control B","POSITION","machine","Study2","U","JOL",4904,"38",3674,"machine",100,"machine",1
1180,"w10055883_SR",4,"Control B","PUFF","number","Study2","U","JOL",3849,"10",4330,"pull",20,"number",0
1181,"w10055883_SR",4,"Control B","PUT","roll","Study2","U","JOL",4779,"25",10542,"remove",40,"roll",0
1182,"w10055883_SR",4,"Control B","READY","corn","Study2","U","JOL",2922,"56",3312,"set",0,"corn",0
1183,"w10055883_SR",4,"Control B","RIDDLE","sugar","Study2","U","JOL",3207,"55",4265,"funny",20,"sugar",0
1184,"w10055883_SR",4,"Control B","ROAD","scent","Study2","U","JOL",4921,"35",3257,"scent",100,"scent",1
1185,"w10055883_SR",4,"Control B","SACKING","dietary","Study2","U","JOL",3631,"35",7341,"lacking",14.285714285714,"dietary",0
1186,"w10055883_SR",4,"Control B","SICK","hide","Study2","U","JOL",8612,"55",9776,"detect",40,"hide",0
1187,"w10055883_SR",4,"Control B","SIGHT","debate","Study2","U","JOL",4141,"55",4908,"see",44.444444444444,"debate",0
1188,"w10055883_SR",4,"Control B","SLIM","know","Study2","U","JOL",2668,"34",4162,"thick",22.222222222222,"know",0
1189,"w10055883_SR",4,"Control B","SMOOTH","omit","Study2","U","JOL",5135,"65",6263,"bumpy",22.222222222222,"omit",0
1190,"w10055883_SR",4,"Control B","SPELL","bone","Study2","U","JOL",4732,"25",8499,"check",22.222222222222,"bone",0
1191,"w10055883_SR",4,"Control B","STOMACH","town","Study2","U","JOL",4833,"45",4829,"ache",0,"town",0
1192,"w10055883_SR",4,"Control B","STOMACH","town","Study2","U","JOL",2867,"35",10179,"eat",28.571428571429,"town",0
1193,"w10055883_SR",4,"Control B","SWING","fog","Study2","U","JOL",4858,"56",4936,"fog",100,"fog",1
1194,"w10055883_SR",4,"Control B","SYSTEM","lick","Study2","U","JOL",5126,"25",10060,"trouble",18.181818181818,"lick",0
1195,"w10055883_SR",4,"Control B","TUCK","allow","Study2","U","JOL",24229,"34",3341,"pull",44.444444444444,"allow",0
1196,"w10055883_SR",4,"Control B","VASE","king","Study2","U","JOL",4976,"10",3866,"flowers",0,"king",0
1197,"w10055883_SR",4,"Control B","WASTE","sedate","Study2","U","JOL",7861,"45",2976,"trash",18.181818181818,"sedate",0
1198,"w10055883_SR",4,"Control B","WOMAN","lift","Study2","U","JOL",4404,"85",3409,"power",0,"lift",0
1199,"w10055883_SR",4,"Control B","WOULD","cash","Study2","U","JOL",3442,"95",2815,"should",40,"cash",0
1200,"w10055883_SR",4,"Control B","ZOO","thumb","Study2","U","JOL",4184,"45",7231,"animals",16.666666666667,"thumb",0
1201,"w10061361",4,"Control B","BAT","shaky","Study1","U","JOL",5238,"35",9927,"shaky",100,"shaky",1
1202,"w10061361",4,"Control B","BOTH","ounce","Study1","U","JOL",2793,"32",3322,"ounce",100,"ounce",1
1203,"w10061361",4,"Control B","BROAD","infect","Study1","U","JOL",8548,"0",7507,"",0,"infect",0
1204,"w10061361",4,"Control B","CAKE","clothes","Study1","U","JOL",3810,"30",14769,"clothes",100,"clothes",1
1205,"w10061361",4,"Control B","CRACKLE","able","Study1","U","JOL",3884,"10",1620,"",0,"able",0
1206,"w10061361",4,"Control B","CRAYON","rate","Study1","U","JOL",3514,"10",11281,"",0,"rate",0
1207,"w10061361",4,"Control B","DEGREE","chair","Study1","U","JOL",3645,"40",4176,"",0,"chair",0
1208,"w10061361",4,"Control B","DIFFICULT","poor","Study1","U","JOL",3469,"30",1323,"",0,"poor",0
1209,"w10061361",4,"Control B","DIZZY","sweater","Study1","U","JOL",6096,"5",4258,"",0,"sweater",0
1210,"w10061361",4,"Control B","DONKEY","lush","Study1","U","JOL",4323,"2",6387,"",0,"lush",0
1211,"w10061361",4,"Control B","FUTURE","sincere","Study1","U","JOL",7726,"20",1600,"",0,"sincere",0
1212,"w10061361",4,"Control B","FUZZY","bang","Study1","U","JOL",3341,"35",5961,"",0,"bang",0
1213,"w10061361",4,"Control B","GIVE","steak","Study1","U","JOL",4558,"10",3276,"steak",100,"steak",1
1214,"w10061361",4,"Control B","GRIND","stand","Study1","U","JOL",15516,"10",1619,"",0,"stand",0
1215,"w10061361",4,"Control B","INFLATE","disgust","Study1","U","JOL",3063,"20",1925,"",0,"disgust",0
1216,"w10061361",4,"Control B","JUSTICE","maroon","Study1","U","JOL",3720,"40",3951,"maroon",100,"maroon",1
1217,"w10061361",4,"Control B","KEYS","joke","Study1","U","JOL",3592,"10",3066,"joke",100,"joke",1
1218,"w10061361",4,"Control B","LEASE","toil","Study1","U","JOL",60097,"0",5883,"",0,"toil",0
1219,"w10061361",4,"Control B","LISTEN","fiction","Study1","U","JOL",7118,"50",2670,"",0,"fiction",0
1220,"w10061361",4,"Control B","LOAN","sign","Study1","U","JOL",64275,"50",2653,"sign",100,"sign",1
1221,"w10061361",4,"Control B","MAIN","scar","Study1","U","JOL",10487,"56",2856,"",0,"scar",0
1222,"w10061361",4,"Control B","MAZE","election","Study1","U","JOL",3241,"35",3890,"election",100,"election",1
1223,"w10061361",4,"Control B","MEAT","obtain","Study1","U","JOL",2976,"23",2682,"",0,"obtain",0
1224,"w10061361",4,"Control B","MIRROR","children","Study1","U","JOL",3513,"35",9694,"children",100,"children",1
1225,"w10061361",4,"Control B","MOAT","clear","Study1","U","JOL",2812,"25",3320,"",0,"clear",0
1226,"w10061361",4,"Control B","NAME","hate","Study1","U","JOL",3549,"15",2600,"hate",100,"hate",1
1227,"w10061361",4,"Control B","NUMBER","hard","Study1","U","JOL",5294,"70",4345,"hard",100,"hard",1
1228,"w10061361",4,"Control B","PARCEL","throat","Study1","U","JOL",3171,"0",2744,"",0,"throat",0
1229,"w10061361",4,"Control B","PET","moon","Study1","U","JOL",8848,"20",2109,"",0,"moon",0
1230,"w10061361",4,"Control B","RESIST","glue","Study1","U","JOL",3022,"20",1642,"",0,"glue",0
1231,"w10061361",4,"Control B","RIPE","verify","Study1","U","JOL",4627,"25",1346,"",0,"verify",0
1232,"w10061361",4,"Control B","ROSE","neglect","Study1","U","JOL",22409,"0",3249,"",0,"neglect",0
1233,"w10061361",4,"Control B","SHELL","shake","Study1","U","JOL",4103,"75",5235,"shack",80,"shake",1
1234,"w10061361",4,"Control B","STRESS","yam","Study1","U","JOL",5525,"42",1882,"",0,"yam",0
1235,"w10061361",4,"Control B","STRETCH","cloth","Study1","U","JOL",5804,"68",3988,"cloths",90.909090909091,"cloth",1
1236,"w10061361",4,"Control B","TAX","owl","Study1","U","JOL",6256,"5",4718,"",0,"owl",0
1237,"w10061361",4,"Control B","TEMPERATURE","morning","Study1","U","JOL",3504,"65",4062,"morning",100,"morning",1
1238,"w10061361",4,"Control B","THICK","contest","Study1","U","JOL",2240,"0",3393,"",0,"contest",0
1239,"w10061361",4,"Control B","VEHICLE","charm","Study1","U","JOL",3365,"0",5160,"excited",16.666666666667,"charm",0
1240,"w10061361",4,"Control B","WARN","sea","Study1","U","JOL",2105,"20",2583,"",0,"sea",0
1241,"w10061361",4,"Control B","ACCIDENT","strong","Study2","U","JOL",4094,"41",2233,"",0,"strong",0
1242,"w10061361",4,"Control B","ADD","valley","Study2","U","JOL",4962,"35",1141,"",0,"valley",0
1243,"w10061361",4,"Control B","BELT","soon","Study2","U","JOL",4015,"45",2861,"soon",100,"soon",1
1244,"w10061361",4,"Control B","BRONZE","artery","Study2","U","JOL",5275,"5",5970,"",0,"artery",0
1245,"w10061361",4,"Control B","Business","death","Study2","U","JOL",2825,"20",3461,"death",100,"death",1
1246,"w10061361",4,"Control B","CAR","happy","Study2","U","JOL",4200,"65",5152,"happy",100,"happy",1
1247,"w10061361",4,"Control B","CLUTTER","pusher","Study2","U","JOL",6972,"20",5323,"distant",15.384615384615,"pusher",0
1248,"w10061361",4,"Control B","DESIRE","noise","Study2","U","JOL",3309,"10",3727,"",0,"noise",0
1249,"w10061361",4,"Control B","DETECT","free","Study2","U","JOL",4437,"34",1811,"",0,"free",0
1250,"w10061361",4,"Control B","FLOAT","harmony","Study2","U","JOL",4774,"10",2079,"",0,"harmony",0
1251,"w10061361",4,"Control B","FLOOR","discover","Study2","U","JOL",5481,"20",3798,"",0,"discover",0
1252,"w10061361",4,"Control B","GUARD","wheel","Study2","U","JOL",5142,"32",16125,"",0,"wheel",0
1253,"w10061361",4,"Control B","HAND","fix","Study2","U","JOL",3186,"65",6022,"fix",100,"fix",1
1254,"w10061361",4,"Control B","HUNGRY","park","Study2","U","JOL",4826,"34",5136,"park",100,"park",1
1255,"w10061361",4,"Control B","HUNGRY","park","Study2","U","JOL",8987,"4",3994,"park",100,"park",1
1256,"w10061361",4,"Control B","JELLY","naughty","Study2","U","JOL",2230,"0",1713,"",0,"naughty",0
1257,"w10061361",4,"Control B","LAKE","opinion","Study2","U","JOL",3478,"40",3709,"",0,"opinion",0
1258,"w10061361",4,"Control B","LION","art","Study2","U","JOL",3953,"52",1859,"art",100,"art",1
1259,"w10061361",4,"Control B","MUTE","wave","Study2","U","JOL",5463,"10",2790,"",0,"wave",0
1260,"w10061361",4,"Control B","NULL","cough","Study2","U","JOL",6273,"13",3022,"",0,"cough",0
1261,"w10061361",4,"Control B","POSITION","machine","Study2","U","JOL",3895,"40",4439,"",0,"machine",0
1262,"w10061361",4,"Control B","PUFF","number","Study2","U","JOL",4259,"25",2453,"",0,"number",0
1263,"w10061361",4,"Control B","PUT","roll","Study2","U","JOL",5707,"35",7076,"lick",25,"roll",0
1264,"w10061361",4,"Control B","READY","corn","Study2","U","JOL",6212,"10",1622,"",0,"corn",0
1265,"w10061361",4,"Control B","RIDDLE","sugar","Study2","U","JOL",24488,"40",6018,"lake",22.222222222222,"sugar",0
1266,"w10061361",4,"Control B","ROAD","scent","Study2","U","JOL",4259,"32",1959,"",0,"scent",0
1267,"w10061361",4,"Control B","SACKING","dietary","Study2","U","JOL",3024,"0",1236,"",0,"dietary",0
1268,"w10061361",4,"Control B","SICK","hide","Study2","U","JOL",2539,"65",3216,"",0,"hide",0
1269,"w10061361",4,"Control B","SIGHT","debate","Study2","U","JOL",4177,"15",1354,"",0,"debate",0
1270,"w10061361",4,"Control B","SLIM","know","Study2","U","JOL",12505,"20",2989,"",0,"know",0
1271,"w10061361",4,"Control B","SPELL","bone","Study2","U","JOL",4423,"19",1865,"",0,"bone",0
1272,"w10061361",4,"Control B","STOMACH","town","Study2","U","JOL",3838,"21",2731,"",0,"town",0
1273,"w10061361",4,"Control B","SWING","fog","Study2","U","JOL",4386,"16",4034,"fog",100,"fog",1
1274,"w10061361",4,"Control B","SYSTEM","lick","Study2","U","JOL",2904,"10",2882,"",0,"lick",0
1275,"w10061361",4,"Control B","TUCK","allow","Study2","U","JOL",2602,"30",2113,"",0,"allow",0
1276,"w10061361",4,"Control B","VASE","king","Study2","U","JOL",3336,"0",5958,"fill",25,"king",0
1277,"w10061361",4,"Control B","WASTE","sedate","Study2","U","JOL",4143,"13",7118,"",0,"sedate",0
1278,"w10061361",4,"Control B","WOMAN","lift","Study2","U","JOL",6029,"46",4619,"strong",20,"lift",0
1279,"w10061361",4,"Control B","WOULD","cash","Study2","U","JOL",4407,"48",1837,"",0,"cash",0
1280,"w10061361",4,"Control B","ZOO","thumb","Study2","U","JOL",31232,"15",2433,"",0,"thumb",0
1281,"w10069845",4,"Control B","BAT","shaky","Study1","U","JOL",5596,"20",1893,"",0,"shaky",0
1282,"w10069845",4,"Control B","BOTH","ounce","Study1","U","JOL",3533,"20",2781,"",0,"ounce",0
1283,"w10069845",4,"Control B","BROAD","infect","Study1","U","JOL",2757,"50",994,"",0,"infect",0
1284,"w10069845",4,"Control B","CAKE","clothes","Study1","U","JOL",4520,"50",2583,"",0,"clothes",0
1285,"w10069845",4,"Control B","CRACKLE","able","Study1","U","JOL",2999,"30",1146,"",0,"able",0
1286,"w10069845",4,"Control B","CRAYON","rate","Study1","U","JOL",4009,"30",2369,"",0,"rate",0
1287,"w10069845",4,"Control B","DEGREE","chair","Study1","U","JOL",3920,"20",1071,"",0,"chair",0
1288,"w10069845",4,"Control B","DIFFICULT","poor","Study1","U","JOL",2626,"60",1062,"",0,"poor",0
1289,"w10069845",4,"Control B","DIZZY","sweater","Study1","U","JOL",2674,"40",1279,"",0,"sweater",0
1290,"w10069845",4,"Control B","DONKEY","lush","Study1","U","JOL",3637,"30",2709,"",0,"lush",0
1291,"w10069845",4,"Control B","FUTURE","sincere","Study1","U","JOL",2645,"30",1987,"",0,"sincere",0
1292,"w10069845",4,"Control B","FUZZY","bang","Study1","U","JOL",2474,"20",1263,"",0,"bang",0
1293,"w10069845",4,"Control B","GIVE","steak","Study1","U","JOL",2749,"40",1109,"",0,"steak",0
1294,"w10069845",4,"Control B","GRIND","stand","Study1","U","JOL",5951,"20",915,"",0,"stand",0
1295,"w10069845",4,"Control B","INFLATE","disgust","Study1","U","JOL",4449,"50",1673,"",0,"disgust",0
1296,"w10069845",4,"Control B","JUSTICE","maroon","Study1","U","JOL",3695,"20",3738,"",0,"maroon",0
1297,"w10069845",4,"Control B","KEYS","joke","Study1","U","JOL",3156,"30",979,"",0,"joke",0
1298,"w10069845",4,"Control B","LEASE","toil","Study1","U","JOL",2839,"40",1444,"",0,"toil",0
1299,"w10069845",4,"Control B","LISTEN","fiction","Study1","U","JOL",3377,"30",1227,"",0,"fiction",0
1300,"w10069845",4,"Control B","LOAN","sign","Study1","U","JOL",4880,"40",1277,"",0,"sign",0
1301,"w10069845",4,"Control B","MAIN","scar","Study1","U","JOL",3275,"60",3068,"",0,"scar",0
1302,"w10069845",4,"Control B","MAZE","election","Study1","U","JOL",3876,"60",1346,"",0,"election",0
1303,"w10069845",4,"Control B","MEAT","obtain","Study1","U","JOL",3114,"40",2393,"",0,"obtain",0
1304,"w10069845",4,"Control B","MIRROR","children","Study1","U","JOL",3671,"30",2452,"child",76.923076923077,"children",0
1305,"w10069845",4,"Control B","MOAT","clear","Study1","U","JOL",2279,"20",710,"",0,"clear",0
1306,"w10069845",4,"Control B","NAME","hate","Study1","U","JOL",3409,"30",8458,"",0,"hate",0
1307,"w10069845",4,"Control B","NUMBER","hard","Study1","U","JOL",2669,"60",1008,"",0,"hard",0
1308,"w10069845",4,"Control B","PARCEL","throat","Study1","U","JOL",2547,"30",2586,"",0,"throat",0
1309,"w10069845",4,"Control B","PET","moon","Study1","U","JOL",3622,"30",8686,"moon",100,"moon",1
1310,"w10069845",4,"Control B","RESIST","glue","Study1","U","JOL",5601,"40",822,"",0,"glue",0
1311,"w10069845",4,"Control B","RIPE","verify","Study1","U","JOL",2695,"40",5334,"",0,"verify",0
1312,"w10069845",4,"Control B","ROSE","neglect","Study1","U","JOL",3651,"50",812,"",0,"neglect",0
1313,"w10069845",4,"Control B","SHELL","shake","Study1","U","JOL",2291,"30",376,"",0,"shake",0
1314,"w10069845",4,"Control B","STRESS","yam","Study1","U","JOL",3326,"30",1709,"",0,"yam",0
1315,"w10069845",4,"Control B","STRETCH","cloth","Study1","U","JOL",2888,"50",3336,"",0,"cloth",0
1316,"w10069845",4,"Control B","TAX","owl","Study1","U","JOL",3410,"30",3118,"",0,"owl",0
1317,"w10069845",4,"Control B","TEMPERATURE","morning","Study1","U","JOL",7349,"60",3136,"morning",100,"morning",1
1318,"w10069845",4,"Control B","THICK","contest","Study1","U","JOL",3084,"20",866,"",0,"contest",0
1319,"w10069845",4,"Control B","VEHICLE","charm","Study1","U","JOL",4344,"30",2430,"",0,"charm",0
1320,"w10069845",4,"Control B","WARN","sea","Study1","U","JOL",2605,"40",1055,"",0,"sea",0
1321,"w10069845",4,"Control B","ACCIDENT","strong","Study2","U","JOL",2792,"50",1396,"",0,"strong",0
1322,"w10069845",4,"Control B","ADD","valley","Study2","U","JOL",3582,"30",1464,"",0,"valley",0
1323,"w10069845",4,"Control B","BELT","soon","Study2","U","JOL",2068,"20",1556,"",0,"soon",0
1324,"w10069845",4,"Control B","BRONZE","artery","Study2","U","JOL",2544,"50",2961,"artery",100,"artery",1
1325,"w10069845",4,"Control B","Business","death","Study2","U","JOL",3400,"40",2633,"death",100,"death",1
1326,"w10069845",4,"Control B","CAR","happy","Study2","U","JOL",2418,"50",3510,"happy",100,"happy",1
1327,"w10069845",4,"Control B","DESIRE","noise","Study2","U","JOL",2306,"60",1040,"",0,"noise",0
1328,"w10069845",4,"Control B","DETECT","free","Study2","U","JOL",3589,"50",3143,"",0,"free",0
1329,"w10069845",4,"Control B","FLOAT","harmony","Study2","U","JOL",2266,"30",2825,"",0,"harmony",0
1330,"w10069845",4,"Control B","FLOOR","discover","Study2","U","JOL",4445,"30",3588,"",0,"discover",0
1331,"w10069845",4,"Control B","GUARD","wheel","Study2","U","JOL",2378,"40",872,"",0,"wheel",0
1332,"w10069845",4,"Control B","HAND","fix","Study2","U","JOL",2962,"70",1594,"",0,"fix",0
1333,"w10069845",4,"Control B","HUNGRY","park","Study2","U","JOL",2740,"70",1432,"",0,"park",0
1334,"w10069845",4,"Control B","JELLY","naughty","Study2","U","JOL",3274,"30",6039,"",0,"naughty",0
1335,"w10069845",4,"Control B","LAKE","opinion","Study2","U","JOL",2156,"20",2100,"",0,"opinion",0
1336,"w10069845",4,"Control B","LION","art","Study2","U","JOL",3795,"60",5660,"art",100,"art",1
1337,"w10069845",4,"Control B","MUTE","wave","Study2","U","JOL",2631,"2",1264,"",0,"wave",0
1338,"w10069845",4,"Control B","NULL","cough","Study2","U","JOL",3601,"20",3457,"",0,"cough",0
1339,"w10069845",4,"Control B","POSITION","machine","Study2","U","JOL",2750,"30",1704,"",0,"machine",0
1340,"w10069845",4,"Control B","PUFF","number","Study2","U","JOL",3069,"20",1729,"",0,"number",0
1341,"w10069845",4,"Control B","PUT","roll","Study2","U","JOL",1838,"30",1246,"",0,"roll",0
1342,"w10069845",4,"Control B","READY","corn","Study2","U","JOL",4081,"10",1300,"",0,"corn",0
1343,"w10069845",4,"Control B","RIDDLE","sugar","Study2","U","JOL",2218,"40",1588,"",0,"sugar",0
1344,"w10069845",4,"Control B","ROAD","scent","Study2","U","JOL",2658,"30",4146,"lick",22.222222222222,"scent",0
1345,"w10069845",4,"Control B","SACKING","dietary","Study2","U","JOL",3949,"20",1119,"",0,"dietary",0
