"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Direction","Procedure.Shuffle","JOL","Procedure.Shuffle.1","Response.RT","Response.Response","Recall_Score","Encoding","List_Type"
"5f12900e0ad01c209b1fade9",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",34,"Recall2",5869,"face",0,"JOL","Pure U"
"w10002554",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",10,"Recall2",7780,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",40,"Recall2",5924,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",52,"Recall2",13661,"dragon",0,"JOL","Pure U"
"w953508",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",2,"Recall2",786,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",3,"Recall2",7771,"smoke",0,"JOL","Pure U"
"337079",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",1,"Recall2",787,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",1,"Recall2",1922,"out",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",7,"Recall2",2982,"on",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",30,"Recall2",19646,"roll",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",67,"Recall2",11647,"down",0,"JOL","Pure U"
"904025",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",18,"Recall2",3650,"Roll",100,"JOL","Pure U"
"w10002554",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",10,"Recall2",43955,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",55,"Recall2",2122,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",56,"Recall2",6254,"roll",100,"JOL","Pure U"
"w953508",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",1,"Recall2",294,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","PUT","ROLL","Study2","U","Study Phase2",5,"Recall2",11251,"",0,"JOL","Pure U"
"337079",17,"Pure U","READY","CORN","Study2","U","Study Phase2",1,"Recall2",917,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","READY","CORN","Study2","U","Study Phase2",1,"Recall2",1160,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","READY","CORN","Study2","U","Study Phase2",4,"Recall2",9432,"business",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","READY","CORN","Study2","U","Study Phase2",45,"Recall2",1688,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","READY","CORN","Study2","U","Study Phase2",32,"Recall2",5645,"set",0,"JOL","Pure U"
"904025",17,"Pure U","READY","CORN","Study2","U","Study Phase2",0,"Recall2",9543,"Grow",0,"JOL","Pure U"
"w10002554",17,"Pure U","READY","CORN","Study2","U","Study Phase2",40,"Recall2",1194,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","READY","CORN","Study2","U","Study Phase2",90,"Recall2",3873,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","READY","CORN","Study2","U","Study Phase2",59,"Recall2",7210,"corn",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","READY","CORN","Study2","U","Study Phase2",100,"Recall2",3291,"corn",100,"JOL","Pure U"
"w953508",17,"Pure U","READY","CORN","Study2","U","Study Phase2",10,"Recall2",499,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","READY","CORN","Study2","U","Study Phase2",3,"Recall2",9741,"now",0,"JOL","Pure U"
"337079",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",1,"Recall2",1809,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",1,"Recall2",1418,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",5,"Recall2",10841,"hard",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",0,"Recall2",860,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",49,"Recall2",5480,"teller",0,"JOL","Pure U"
"904025",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",40,"Recall2",3989,"Sugar",100,"JOL","Pure U"
"w10002554",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",20,"Recall2",3069,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",40,"Recall2",1666,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",31,"Recall2",25374,"crystal",0,"JOL","Pure U"
"w953508",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",3,"Recall2",4409,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase2",3,"Recall2",4087,"sugar",100,"JOL","Pure U"
"337079",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",1,"Recall2",3344,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",5,"Recall2",4246,"map",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",5,"Recall2",6179,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",88,"Recall2",6277,"work",0,"JOL","Pure U"
"904025",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",4,"Recall2",4347,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",60,"Recall2",1902,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",40,"Recall2",8251,"scent",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",44,"Recall2",12478,"scent",100,"JOL","Pure U"
"w990838_amn",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",10,"Recall2",1961,"scent",100,"JOL","Pure U"
"w990838_amn",17,"Pure U","ROAD","SCENT","Study2","U","Study Phase2",10,"Recall2",1959,"scent",100,"JOL","Pure U"
"337079",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",1,"Recall2",1263,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",1,"Recall2",1441,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",6,"Recall2",3974,"fired",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",0,"Recall2",10183,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",41,"Recall2",4076,"job",0,"JOL","Pure U"
"904025",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",0,"Recall2",3648,"Ability ",0,"JOL","Pure U"
"w10002554",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",9,"Recall2",5990,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",5,"Recall2",1712,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",17,"Recall2",10362,"pillow",0,"JOL","Pure U"
"w953508",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",3,"Recall2",1037,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SACKING","DIETARY","Study2","U","Study Phase2",1,"Recall2",7493,"nutrients",0,"JOL","Pure U"
"337079",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",1,"Recall2",655,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",1,"Recall2",2398,"note",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",17,"Recall2",8195,"hide",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",9,"Recall2",8875,"child",0,"JOL","Pure U"
"904025",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",31,"Recall2",2545,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",20,"Recall2",3009,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",60,"Recall2",5446,"hide",100,"JOL","Pure U"
"w953508",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",2,"Recall2",2643,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SICK","HIDE","Study2","U","Study Phase2",5,"Recall2",11905,"hide",100,"JOL","Pure U"
"337079",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",1,"Recall2",1221,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",1,"Recall2",3250,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",6,"Recall2",15165,"seen",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",2,"Recall2",3543,"seen",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",0,"Recall2",1004,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",43,"Recall2",8069,"see",0,"JOL","Pure U"
"904025",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",15,"Recall2",3989,"Explore",0,"JOL","Pure U"
"w10002554",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",20,"Recall2",3777,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",35,"Recall2",5893,"see",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",48,"Recall2",6731,"carrot",0,"JOL","Pure U"
"w953508",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",2,"Recall2",1595,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase2",3,"Recall2",9285,"",0,"JOL","Pure U"
"337079",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",1,"Recall2",801,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",1,"Recall2",6958,"",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",0,"Recall2",1633,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",32,"Recall2",3363,"thick",0,"JOL","Pure U"
"904025",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",7,"Recall2",4099,"Know",100,"JOL","Pure U"
"w10042723",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",50,"Recall2",2268,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",47,"Recall2",12756,"know",100,"JOL","Pure U"
"w953508",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",2,"Recall2",1645,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SLIM","KNOW","Study2","U","Study Phase2",3,"Recall2",17886,"shady",0,"JOL","Pure U"
"337079",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",5,"Recall2",3767,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",5,"Recall2",2768,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",1,"Recall2",9966,"omit",100,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",0,"Recall2",2366,"",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",0,"Recall2",1299,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",16,"Recall2",4840,"walker",0,"JOL","Pure U"
"904025",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",0,"Recall2",7146,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",10,"Recall2",1963,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",20,"Recall2",2397,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",64,"Recall2",15350,"omit",100,"JOL","Pure U"
"w953508",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",3,"Recall2",774,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase2",3,"Recall2",2265,"",0,"JOL","Pure U"
"337079",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",1,"Recall2",1064,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",1,"Recall2",3053,"word",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",8,"Recall2",5149,"cast",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",50,"Recall2",7487,"bone",100,"JOL","Pure U"
"904025",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",40,"Recall2",8803,"Bone ",100,"JOL","Pure U"
"w10002554",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",12,"Recall2",15326,"word",0,"JOL","Pure U"
"w10042723",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",60,"Recall2",5452,"bone",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",42,"Recall2",3912,"bone",100,"JOL","Pure U"
"w953508",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",4,"Recall2",1227,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SPELL","BONE","Study2","U","Study Phase2",5,"Recall2",1809,"bone",100,"JOL","Pure U"
"337079",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",1,"Recall2",885,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",1,"Recall2",3846,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",2,"Recall2",3874,"sour",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",0,"Recall2",110758,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",23,"Recall2",3182,"tuck",0,"JOL","Pure U"
"904025",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",2,"Recall2",2818,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",10,"Recall2",2879,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",50,"Recall2",6023,"park",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",87,"Recall2",13914,"town",100,"JOL","Pure U"
"w953508",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",2,"Recall2",1742,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","STOMACH","TOWN","Study2","U","Study Phase2",3,"Recall2",8269,"",0,"JOL","Pure U"
"337079",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",1,"Recall2",1320,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",3,"Recall2",2125,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",20,"Recall2",2468,"set",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",25,"Recall2",944,"",0,"JOL","Pure U"
"904025",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",23,"Recall2",4841,"Tire",0,"JOL","Pure U"
"w10042723",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",50,"Recall2",4394,"bat",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",52,"Recall2",10681,"fog",100,"JOL","Pure U"
"w953508",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",2,"Recall2",743,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SWING","FOG","Study2","U","Study Phase2",5,"Recall2",2456,"smoke",0,"JOL","Pure U"
"337079",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",1,"Recall2",947,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",5,"Recall2",2762,"stop",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",16,"Recall2",12621,"stereo",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",10,"Recall2",7277,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",1,"Recall2",4904,"bias",0,"JOL","Pure U"
"904025",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",8,"Recall2",3064,"Lick",100,"JOL","Pure U"
"w10002554",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",10,"Recall2",2884,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",30,"Recall2",6713,"broke",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",48,"Recall2",14067,"lock",100,"JOL","Pure U"
"w953508",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",1,"Recall2",959,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","SYSTEM","LICK","Study2","U","Study Phase2",1,"Recall2",7712,"",0,"JOL","Pure U"
"337079",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",1,"Recall2",612,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",1,"Recall2",1596,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",15,"Recall2",3976,"hide",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",32,"Recall2",5232,"belly",0,"JOL","Pure U"
"904025",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",9,"Recall2",2333,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",10,"Recall2",2284,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",45,"Recall2",2958,"allow",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",22,"Recall2",16941,"ask",0,"JOL","Pure U"
"w953508",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",2,"Recall2",1261,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","TUCK","ALLOW","Study2","U","Study Phase2",3,"Recall2",7962,"roll",0,"JOL","Pure U"
"337079",17,"Pure U","VASE","KING","Study2","U","Study Phase2",1,"Recall2",5078,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","VASE","KING","Study2","U","Study Phase2",10,"Recall2",2191,"king",100,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","VASE","KING","Study2","U","Study Phase2",5,"Recall2",3369,"decor",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","VASE","KING","Study2","U","Study Phase2",50,"Recall2",12881,"king",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","VASE","KING","Study2","U","Study Phase2",81,"Recall2",11161,"case",0,"JOL","Pure U"
"904025",17,"Pure U","VASE","KING","Study2","U","Study Phase2",30,"Recall2",2925,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","VASE","KING","Study2","U","Study Phase2",10,"Recall2",31435,"flowers",0,"JOL","Pure U"
"w10042723",17,"Pure U","VASE","KING","Study2","U","Study Phase2",60,"Recall2",3102,"king",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","VASE","KING","Study2","U","Study Phase2",66,"Recall2",2703,"king",100,"JOL","Pure U"
"w953508",17,"Pure U","VASE","KING","Study2","U","Study Phase2",1,"Recall2",1412,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","VASE","KING","Study2","U","Study Phase2",5,"Recall2",2161,"king",100,"JOL","Pure U"
"337079",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",1,"Recall2",2492,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",1,"Recall2",1583,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",10,"Recall2",9663,"term",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",10,"Recall2",15640,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",29,"Recall2",6868,"bin",0,"JOL","Pure U"
"904025",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",35,"Recall2",6036,"Grievance",0,"JOL","Pure U"
"w10002554",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",20,"Recall2",3414,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",30,"Recall2",5452,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",67,"Recall2",12950,"date",0,"JOL","Pure U"
"w953508",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",5,"Recall2",4934,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","WASTE","SEDATE","Study2","U","Study Phase2",3,"Recall2",13652,"cake",0,"JOL","Pure U"
"337079",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",5,"Recall2",4327,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",10,"Recall2",6868,"fight",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",42,"Recall2",12471,"girl",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",20,"Recall2",1328,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",44,"Recall2",13582,"business ",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",56,"Recall2",2872,"hood",0,"JOL","Pure U"
"904025",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",50,"Recall2",4800,"Loft",100,"JOL","Pure U"
"w10002554",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",50,"Recall2",1250,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",60,"Recall2",8166,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",78,"Recall2",3082,"lift",100,"JOL","Pure U"
"w953508",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",2,"Recall2",3316,"lift",100,"JOL","Pure U"
"w990838_amn",17,"Pure U","WOMAN","LIFT","Study2","U","Study Phase2",5,"Recall2",2655,"lift",100,"JOL","Pure U"
"337079",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",1,"Recall2",793,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",4,"Recall2",3626,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",2,"Recall2",7950,"need",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",0,"Recall2",1760,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",74,"Recall2",5150,"not",0,"JOL","Pure U"
"904025",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",0,"Recall2",5895,"Hand",0,"JOL","Pure U"
"w10002554",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",20,"Recall2",2331,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",60,"Recall2",4300,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",58,"Recall2",2776,"cash",100,"JOL","Pure U"
"w953508",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",20,"Recall2",850,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","WOULD","CASH","Study2","U","Study Phase2",2,"Recall2",7106,"can",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",10,"Recall2",4550,"visit",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",2,"Recall2",17186,"animal",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",10,"Recall2",21466,"",0,"JOL","Pure U"
